user_id,item_id,timestamp
10043,13464,1524670310393
10044,12100,1050620304000
10044,12056,1050620549000
10044,12008,1051055380000
10045,13093,1027422304000
10045,12005,1028834537000
10045,12040,1046983684000
10046,12100,1011654766000
10046,11553,1011655245000
10046,13093,1023935481000
10046,12053,1073518380000
10047,12459,1268074834000
10047,10690,1331055998000
10047,10690,1331056070000
10048,10862,1323146130000
10048,11934,1409016601000
10048,10857,1409016646000
10049,10935,1383158660000
10049,10522,1416228576000
10049,13969,1416228739000
1005,10762,1451403780000
1005,10762,1451403873000
1005,12137,1451404724000
10050,10972,1388956477000
10050,11381,1388957273000
10050,11181,1410989024000
10051,10930,1364634872000
10051,10923,1364635181000
10051,10468,1429118235000
10052,10583,1132267272000
10052,10536,1145248609000
10052,11987,1145249386000
10053,12002,1040860500000
10053,13332,1041304685000
10053,10536,1041391729000
10053,12017,1041708429000
10054,12496,1025793913000
10054,11854,1035570245000
10054,11251,1040565195000
10055,12019,1041547433000
10055,10536,1045271267000
10055,11432,1048541058000
10055,13846,1049757096000
10056,12071,1147819981000
10056,13673,1147820051000
10056,11293,1147820196000
10057,14064,1334432835000
10057,14064,1334432835000
10057,12107,1365450182000
10058,10687,1424296105000
10058,11403,1424296204000
10058,11714,1424296248000
10058,12335,1424296287000
10059,11069,1353382521000
10059,10850,1353382834000
10059,13811,1353383149000
1006,10769,1390485336000
1006,12912,1397343339000
1006,12902,1397343410000
10060,11952,1110598027000
10060,12110,1111196646000
10060,11150,1113443323000
10061,12784,1123681091000
10061,13697,1159561346000
10061,11820,1169256420000
10062,12022,1087150367000
10062,11585,1089684471000
10062,10488,1121018690000
10063,11665,1345748324000
10063,10757,1355331830000
10063,11381,1355333641000
10063,10719,1355334178000
10064,10493,1667534819117
10064,11934,1667534900521
10064,11314,1667535134177
10065,10973,1373220483000
10065,10973,1373220483000
10065,12402,1373220653000
10066,11974,1485287346000
10066,13025,1485287364000
10066,12130,1485287429000
10067,12403,1107795487000
10067,11259,1189142154000
10067,10496,1189143900000
10068,11259,1223389055000
10068,13986,1223710836000
10068,11010,1224052436000
10069,11266,1182373901000
10069,10472,1187725282000
10069,10862,1199460542000
1007,12915,1410969908000
1007,10606,1410969951000
1007,12914,1541953096246
10070,11403,1411416752000
10070,10625,1411416860000
10070,10561,1428339787000
10071,13021,1044406870000
10071,12134,1071031998000
10071,10680,1079064699000
10072,11359,1112907356000
10072,11805,1112908354000
10072,11437,1123610299000
10073,11359,1040244924000
10073,12475,1040245844000
10073,11894,1040246189000
10074,13774,994225290000
10074,13773,994225551000
10074,12322,999708828000
10075,11807,1023072960000
10075,11553,1037136795000
10075,11855,1046662825000
10076,11553,1025290468000
10076,12060,1025290829000
10076,12100,1025291427000
10076,13093,1025291547000
10077,11359,1100050915000
10077,11437,1100051076000
10077,10801,1100051273000
10077,13450,1100120275000
10078,11814,1490797294000
10078,10899,1490797547000
10078,11736,1490797831000
10079,11263,1363949027000
10079,11260,1363949069000
10079,11195,1363949100000
1008,10561,1458963839000
1008,10530,1458963971000
1008,12762,1503037022352
1008,12507,1542313298550
10080,11476,1232090189000
10080,10899,1232504269000
10080,13428,1233185034000
10081,10446,1365603855000
10081,10446,1365603866000
10081,10446,1365603950000
10082,11019,1226335675000
10082,11079,1226336151000
10082,12502,1227433587000
10082,11475,1227508017000
10082,11938,1227929007000
10083,12099,1305527184000
10083,11905,1305527322000
10083,11019,1305527549000
10083,11259,1305528317000
10084,13687,1326986545000
10084,11190,1326992610000
10084,11620,1329173173000
10085,12455,1192612137000
10085,13515,1194253284000
10085,13022,1194506975000
10085,11522,1203352898000
10086,12142,1214367858000
10086,11937,1215707068000
10086,13554,1216141465000
10086,11366,1220117428000
10087,11908,1049526764000
10087,12066,1050048016000
10087,13021,1053478362000
10087,11855,1053484849000
10088,12041,995943573000
10088,12066,996119172000
10088,12059,996119758000
10089,10488,1133871750000
10089,11425,1133874077000
10089,12833,1133874863000
1009,12917,1447790833000
1009,11951,1447790993000
1009,10974,1498103836552
10090,12684,1020454890000
10090,12684,1020454890000
10090,14118,1021062166000
10091,13688,974611804000
10091,12824,976428496000
10091,12882,978912246000
10092,12331,999381321000
10092,12646,999382295000
10092,12137,1008967296000
10093,11983,1001594342000
10093,11523,1003769260000
10093,12607,1005671694000
10093,11430,1012227885000
10093,12060,1012324491000
10093,12087,1014048212000
10094,12988,1447369198000
10094,13368,1479830462000
10094,12125,1479830591000
10095,14122,1018362969000
10095,10899,1022178969000
10095,12645,1022180338000
10096,12137,1060882948000
10096,11430,1068659910000
10096,11226,1073083461000
10097,12081,1082435691000
10097,11226,1088486415000
10097,11704,1089143506000
10098,12443,1082691244000
10098,12021,1084973165000
10098,10900,1094171923000
10099,12142,1181615302000
10099,11472,1181615727000
10099,11371,1181615891000
101,10920,1333246300000
101,11013,1333246891000
101,10601,1347440040000
1010,11833,1408967461000
1010,11540,1411833637000
1010,11831,1411833681000
10100,12751,1360688390000
10100,12820,1360688924000
10100,10582,1360689162000
10101,13154,1130459675000
10101,10582,1130461150000
10101,11974,1130626855000
10102,12205,1130002497000
10102,10583,1135789751000
10102,11226,1136351678000
10103,13512,1017835935000
10103,13565,1017874149000
10103,12042,1017882089000
10104,11966,1048816016000
10104,13411,1048996019000
10104,11872,1049934253000
10104,13263,1049934797000
10105,11138,1361021654000
10105,11136,1361021670000
10105,12094,1369833145000
10106,12645,1002587162000
10106,12106,1006119162000
10106,12313,1035535384000
10107,12757,1041131987000
10107,10536,1041132334000
10107,11596,1041182360000
10107,11985,1041228227000
10108,13680,984862248000
10108,11964,985314094000
10108,11163,985535667000
10109,12684,1019429612000
10109,11430,1019430291000
10109,11541,1019430539000
1011,10418,1429309707000
1011,10973,1429310609000
1011,11688,1471470215000
10110,12046,1004921427000
10110,12331,1009438134000
10110,10828,1010304141000
10111,10915,1009423693000
10111,11430,1009424048000
10111,12127,1009424509000
10112,14076,1025310936000
10112,11989,1025378629000
10112,11430,1025753860000
10113,11832,1069048425000
10113,12040,1069273934000
10113,13021,1069275605000
10114,12805,1037209024000
10114,12938,1037209210000
10114,13335,1037209276000
10114,13341,1037209321000
10115,11251,1120965362000
10115,11245,1121145191000
10115,12718,1121568303000
10116,12180,1029893775000
10116,11245,1031177292000
10116,12718,1031177638000
10116,11425,1031178071000
10117,11299,1119266874000
10117,11847,1119268040000
10117,12933,1135564531000
10118,10881,1118943983000
10118,10886,1118945882000
10118,10887,1118946860000
10119,12058,1444406379000
10119,11957,1518395360956
10119,11258,1518396154154
10119,13179,1518396524416
1012,11147,1375451137000
1012,10923,1375457387000
1012,12254,1375459420000
10120,10607,1251558727000
10120,10606,1262728585000
10120,11237,1265853962000
10121,11585,1614369319430
10121,12465,1614369349037
10121,13717,1614369403253
10122,12658,1453514342000
10122,13356,1478730060000
10122,11488,1572809132652
10123,11382,1390781452000
10123,12078,1585598571025
10123,11377,1585598685588
10123,11716,1585603703980
10124,13846,1454462989000
10124,14050,1454463577000
10124,11998,1454979962000
10124,11585,1454980639000
10125,11745,1210400403000
10125,11883,1210400972000
10125,10862,1210401062000
10126,12138,1522012453188
10126,11039,1522012883311
10126,10914,1522012974222
10127,10715,1405393104000
10127,10715,1405393104000
10127,10715,1405393104000
10127,10715,1405393104000
10128,12065,1063487319000
10128,13367,1064103725000
10128,11984,1069526745000
10128,11987,1071334039000
10129,13452,1606962254609
10129,13452,1606962254609
10129,13452,1606962254609
1013,11064,1306077419000
1013,10495,1306078759000
1013,12921,1306079141000
1013,12920,1306081989000
10130,12831,1435277170000
10130,11814,1435277201000
10130,11265,1435277230000
10131,10717,1387281238000
10131,12073,1387281360000
10131,12939,1390743682000
10132,14136,1394910023000
10132,14136,1394910023000
10132,14136,1394910023000
10133,10935,1511735149878
10133,10935,1511735149878
10133,10935,1511735149878
10134,10930,1285251677000
10134,11867,1311169422000
10134,10757,1456171298000
10135,11149,1168530659000
10135,13296,1171291244000
10135,11415,1171292705000
10136,11665,1390422772000
10136,12490,1419203097000
10136,13892,1419203210000
10137,12744,1272491109000
10137,12744,1272491109000
10137,12744,1272491109000
10138,11491,1634633519169
10138,14061,1634633598488
10138,12470,1634633631222
10138,10607,1634633672448
10138,10757,1634633708174
10138,10785,1634633754389
10139,11352,1382073614000
10139,12763,1382073717000
10139,13722,1382073863000
1014,10785,1354911445000
1014,11034,1354911648000
1014,11340,1355184352000
10140,10603,1353914151000
10140,10603,1353914151000
10140,10603,1353914151000
10141,12513,1338720611000
10141,13661,1339190203000
10141,13660,1339190791000
10142,12820,1134248439000
10142,11416,1134336191000
10142,10824,1140050682000
10142,11581,1143928437000
10143,12645,1186952122000
10143,12645,1186952122000
10143,12645,1186952122000
10144,11616,1130270340000
10144,11807,1130270719000
10144,13836,1132190591000
10144,10616,1137476662000
10145,10680,1093063669000
10145,11715,1097096297000
10145,11150,1113021768000
10146,13763,1456409053000
10146,11427,1457669052000
10146,11807,1465873123000
10147,12345,1379717028000
10147,12131,1379717178000
10147,13899,1379717233000
10148,11891,1550705425619
10148,11891,1550705425619
10148,11415,1550705479507
10149,10872,1686874541719
10149,10872,1686874541719
10149,10872,1686874541719
10149,10872,1686874541719
10149,10872,1686874541719
10149,10455,1686874709605
1015,10560,1409419121000
1015,10577,1409419415000
1015,10714,1409419480000
1015,11383,1409419492000
1015,10717,1409419497000
1015,12680,1409420541000
1015,12925,1409420698000
1015,12924,1409420708000
1015,11471,1409420727000
1015,12890,1409420806000
1015,12223,1409420832000
1015,10865,1409420871000
1015,11475,1409420882000
1015,10879,1409420890000
1015,12273,1409421004000
1015,11476,1409421019000
1015,11388,1409421024000
1015,12923,1409421078000
1015,10472,1409421088000
1015,10769,1409421096000
10150,10930,1268665831000
10150,10930,1268665831000
10150,12960,1528656866285
10151,10619,1426796596000
10151,11802,1426796916000
10151,12357,1426799624000
10152,11654,1665360407436
10152,11654,1665360407436
10152,11654,1665360407436
10153,13601,1622657062341
10153,13601,1622657062341
10153,13601,1622657062341
10153,13601,1622657062341
10153,13601,1622657062341
10153,14138,1689704703529
10153,14138,1689704703529
10153,14138,1689704703529
10153,14138,1689704703529
10154,10640,1376417362000
10154,12169,1376417867000
10154,11169,1380487381000
10155,11349,1306767923000
10155,11349,1306767923000
10155,12884,1306768166000
10156,13602,1378122190000
10156,13778,1378122515000
10156,13604,1378122629000
10157,10636,1400030827000
10157,13626,1400202965000
10157,11168,1400393892000
10158,12849,1385503804000
10158,12945,1385503864000
10158,12850,1385503968000
10158,13396,1385504034000
10159,10643,1303264116000
10159,10675,1306195388000
10159,12772,1316144652000
1016,10757,1373296654000
1016,11367,1377723339000
1016,11827,1383787083000
10160,10658,1496201973000
10160,10658,1496201973000
10160,10658,1496201973000
10160,10658,1496201973000
10161,12058,1024850007000
10161,12058,1024850007000
10161,11668,1090001173000
10162,11855,1039119961000
10162,13235,1044914041000
10162,11985,1046712775000
10162,10664,1054777769000
10163,14030,1031455692000
10163,14000,1031455912000
10163,11807,1031456192000
10163,11039,1031457306000
10164,10713,1439311639000
10164,11023,1439311742000
10164,12490,1439311777000
10165,14139,1579918140915
10165,14139,1579918140915
10165,14139,1579918140915
10166,11371,1334718577000
10166,12028,1334719040000
10166,10917,1334719610000
10167,13710,1007593663000
10167,11359,1038162639000
10167,11894,1038163151000
10168,11807,1025478363000
10168,11894,1025481170000
10168,12641,1025560885000
10169,11452,1024891329000
10169,11807,1024891758000
10169,11669,1024892061000
1017,12636,1451062525000
1017,12754,1483557645000
1017,12927,1483557661000
10170,10435,1565727654588
10170,10435,1565727654588
10170,10435,1565727654588
10171,13499,1641333939788
10171,13486,1641340874162
10171,14025,1658281112073
10172,13960,1450165727000
10172,13960,1450165727000
10172,13960,1450165727000
10173,12783,1554004128018
10173,12783,1554004128018
10173,12783,1554004128018
10174,11847,1058504018000
10174,11847,1058504018000
10174,11971,1060055582000
10175,12137,1207373765000
10175,12137,1207373765000
10175,12137,1207373765000
10176,13051,1540823096128
10176,10925,1541014348899
10176,12730,1550378526041
10177,12367,1522942966070
10177,12367,1522942966070
10177,12367,1522942966070
10178,10914,1046472588000
10178,10682,1066777140000
10178,10899,1070124804000
10179,12744,1570224342646
10179,11687,1571853208823
10179,13292,1571853286797
1018,12929,1511394099978
1018,12928,1561067411100
1018,11456,1586704533221
10180,12742,1468197779000
10180,12742,1468197779000
10180,12742,1468197779000
10181,14103,1448936790000
10181,14103,1448936790000
10181,14103,1448936790000
10182,11526,1375375364000
10182,11475,1377037592000
10182,10783,1386938106000
10183,14140,1556684595201
10183,14140,1556684595201
10183,14140,1556684595201
10183,14140,1556684595201
10184,13204,1375410283000
10184,13204,1375410283000
10184,13204,1375410283000
10184,13204,1375410283000
10185,13447,1689282419015
10185,13447,1689282419015
10185,13447,1689282419015
10186,11005,1079317116000
10186,13711,1081993999000
10186,11585,1092585237000
10186,12110,1101347459000
10187,12055,1406562876000
10187,12057,1407849567000
10187,11974,1420049285000
10188,13014,1181700552000
10188,13018,1181703295000
10188,12967,1181748521000
10188,10941,1181794159000
10189,13969,1431563951000
10189,13632,1439328384000
10189,12962,1439328455000
10189,11392,1439328499000
10189,12742,1439328579000
10189,10935,1439328631000
1019,12930,1302246401000
1019,11179,1424178412000
1019,10904,1482154871000
10190,11878,1528674815303
10190,11878,1528674815303
10190,11878,1528674815303
10191,13679,1093969993000
10191,13679,1093969993000
10191,13678,1093971964000
10192,12646,998977426000
10192,12115,999234464000
10192,12938,999235518000
10193,11033,1673291418543
10193,11033,1673291418543
10193,10513,1673291634224
10193,10513,1673291634224
10193,12697,1673291724588
10193,12697,1673291724588
10194,13461,1359861164000
10194,13456,1388677465000
10194,13786,1393903348000
10195,14141,1042393890000
10195,14141,1042393890000
10195,14141,1042393890000
10196,11463,1622246302750
10196,11463,1622246302750
10196,11463,1622246302750
10197,13875,1162139719000
10197,13022,1164298882000
10197,14088,1183485390000
10198,10733,1518323065845
10198,10733,1518323065845
10198,10733,1518323065845
10198,10733,1518323065845
10199,14142,1612975027195
10199,14142,1612975027195
10199,14142,1612975027195
102,10902,1213492970000
102,11016,1223195557000
102,11017,1259796826000
102,11016,1259797937000
1020,10896,1491747038000
1020,10523,1494202768000
1020,11274,1500134922673
10200,13868,1442468584000
10200,13868,1442468584000
10200,13868,1442468584000
10201,12566,1645462688476
10201,12566,1645462688476
10201,12566,1645462688476
10201,12566,1645462688476
10201,12566,1645462688476
10201,12566,1645462688476
10202,13914,1312565696000
10202,13914,1312565696000
10202,13914,1312565696000
10203,13046,1549814664389
10203,13046,1549814664389
10203,13046,1549814664389
10204,12825,1287439654000
10204,13387,1287439805000
10204,13579,1287439833000
10204,12312,1287439953000
10205,11133,1285681490000
10205,11133,1285681490000
10205,11133,1285681490000
10205,11133,1285681490000
10206,11152,1489775254000
10206,11152,1489775254000
10206,11152,1489775254000
10207,12038,1035253597000
10207,11430,1048697806000
10207,11832,1048698619000
10208,10385,1109653611000
10208,10385,1109653611000
10208,13929,1233271721000
10208,13929,1233271721000
10209,14143,1690405981921
10209,14143,1690405981921
10209,14143,1690405981921
1021,12263,1436281632000
1021,10619,1436281646000
1021,11603,1436281795000
10210,11263,1425001234000
10210,11328,1426059845000
10210,12736,1426059871000
10211,13336,1004194985000
10211,13336,1004194985000
10211,13235,1011569404000
10211,13235,1011569404000
10212,13241,1383722907000
10212,13592,1383730545000
10212,13137,1383731802000
10212,13512,1383732467000
10212,11832,1383773298000
10212,11833,1383809179000
10213,13600,1112495766000
10213,13649,1119321094000
10213,11479,1119666206000
10214,12110,1121479873000
10214,12876,1121480773000
10214,13316,1121481617000
10215,10648,1595816112640
10215,10648,1595816112640
10215,10648,1595816112640
10215,10648,1595816112640
10216,12078,1567365923215
10216,11824,1571890045522
10216,10686,1571890095905
10217,11258,1235782095000
10217,13004,1242447759000
10217,11399,1243030939000
10218,11716,1094365313000
10218,12081,1094366065000
10218,11807,1099886811000
10219,12702,1264605021000
10219,13565,1264605331000
10219,11964,1264605635000
1022,12255,1106722834000
1022,12931,1115931497000
1022,11048,1470798416000
10220,13827,1428951769000
10220,13827,1428951769000
10220,13827,1428951769000
10221,10446,1361292688000
10221,10446,1361292724000
10221,10446,1361292731000
10222,11840,1600486992564
10222,11840,1600486992564
10222,11840,1600486992564
10223,11517,1395969813000
10223,11517,1395969813000
10223,11517,1395969813000
10224,13843,1480302223000
10224,13843,1480302223000
10224,13843,1480302223000
10224,13843,1480302223000
10224,13843,1480302223000
10224,14144,1537815903363
10225,11269,1380661149000
10225,10717,1380661657000
10225,11132,1380661729000
10226,12016,1025366146000
10226,12496,1026953913000
10226,12017,1027791483000
10226,12002,1028071127000
10227,11511,1420658639000
10227,12200,1420658661000
10227,12036,1420658670000
10228,11960,1070949384000
10228,12081,1070950447000
10228,11389,1070951585000
10229,12205,1107908842000
10229,13429,1112918325000
10229,13154,1130978473000
1023,10522,1365537045000
1023,10659,1366769298000
1023,12778,1375840521000
10230,12617,1502911189158
10230,12617,1502911189158
10230,12617,1502911189158
10230,12617,1502911189158
10231,13858,1353040810000
10231,11325,1353040954000
10231,11604,1371241231000
10232,13871,1017375675000
10232,13903,1017375980000
10232,11813,1017376371000
10232,11669,1023682120000
10233,10435,1582551563942
10233,10435,1582551563942
10233,10435,1582551563942
10234,11688,1533584733745
10234,11688,1533584733745
10234,11688,1533584733745
10235,13770,1377328295000
10235,12864,1377603580000
10235,10858,1381607193000
10236,12188,1000409899000
10236,12213,1000591270000
10236,14107,1000592098000
10237,14145,1474729657000
10237,14145,1474729657000
10237,14145,1474729657000
10238,13977,1209499977000
10238,11559,1209670309000
10238,12751,1209997290000
10239,12110,1137901356000
10239,12228,1162946941000
10239,10824,1169452333000
10239,11579,1170553259000
1024,10857,1384732449000
1024,11515,1477854786000
1024,12932,1546365129830
10240,13218,1052669883000
10240,13218,1052669883000
10240,12475,1062213286000
10240,12475,1062213286000
10240,10827,1062213946000
10240,10827,1062213946000
10241,12089,1027389141000
10241,12000,1027389719000
10241,13131,1030033101000
10242,10828,1040171697000
10242,11872,1040172168000
10242,12143,1040711327000
10243,11617,1407314818000
10243,11248,1407314840000
10243,12553,1407314857000
10244,11894,1025209744000
10244,13989,1025216079000
10244,13559,1025216438000
10245,13131,1013515088000
10245,13293,1013689290000
10245,11599,1014056141000
10245,13710,1016471643000
10246,12496,1014161357000
10246,11432,1014169785000
10246,13332,1015182472000
10247,11299,1049659509000
10247,12686,1049660170000
10247,13414,1049757251000
10247,14104,1049757665000
10248,10888,1072846564000
10248,11872,1072847066000
10248,13300,1072848201000
10249,10892,1104215024000
10249,11567,1104215802000
10249,12078,1104216452000
1025,11299,1005767931000
1025,12935,1033192131000
1025,12513,1073512371000
10250,13733,1358788128000
10250,13120,1358788864000
10250,13213,1358790855000
10251,11662,1531591268036
10251,11488,1553797875346
10251,11489,1561267869563
10252,12058,983166757000
10252,11394,986749290000
10252,13237,992670758000
10253,14146,1599677709906
10253,14146,1599677709906
10253,14146,1599677709906
10254,13898,1071432460000
10254,13792,1073793579000
10254,11874,1073794340000
10255,11144,1633540217733
10255,11876,1637870837496
10255,11678,1638839370042
10256,10878,1418099927000
10256,10878,1418099927000
10256,10878,1418099927000
10256,10878,1418099927000
10257,11266,1180905512000
10257,13635,1181742924000
10257,11695,1192436453000
10258,12646,995211700000
10258,13032,995239064000
10258,13278,995240204000
10259,12121,1087583544000
10259,10402,1094224367000
10259,14130,1094226817000
1026,10523,1287751661000
1026,10461,1295462032000
1026,10596,1295464174000
10260,10484,1079899667000
10260,13497,1079900395000
10260,12242,1079904454000
10261,12272,1418665849000
10261,12917,1418665940000
10261,10879,1418666074000
10262,12137,979065077000
10262,14080,979068171000
10262,12628,979069862000
10262,13814,990559517000
10263,11152,1487119504000
10263,11687,1487120037000
10263,11493,1487120275000
10264,10891,1068764762000
10264,10891,1068764762000
10264,10891,1068764762000
10265,14147,1580435111356
10265,14147,1580435111356
10265,14147,1580435111356
10266,12375,1272478198000
10266,12375,1272478296000
10266,12375,1272553769000
10267,10931,1233028392000
10267,10931,1233028392000
10267,11592,1233707448000
10267,11592,1233707448000
10267,11475,1234807119000
10267,11475,1234807119000
10268,10496,1462507496000
10268,11855,1462641227000
10268,12335,1468594726000
10269,13964,1228241438000
10269,13964,1228241438000
10269,13964,1228241438000
1027,12627,1357021881000
1027,11102,1361588394000
1027,12217,1362492262000
1027,10972,1366337586000
1027,12936,1369249094000
1027,10968,1385263105000
1027,11092,1385611907000
1027,10577,1404265112000
10270,11139,1189708505000
10270,14006,1189966216000
10270,12230,1189966563000
10270,11266,1190472745000
10271,13336,1024080559000
10271,10915,1024080712000
10271,12938,1024080924000
10272,12784,1128542228000
10272,11800,1152822086000
10272,11582,1157480125000
10273,13678,1458835386000
10273,10918,1458835609000
10273,12134,1458835730000
10274,11872,1086154182000
10274,11523,1087923217000
10274,11542,1087923797000
10275,10915,1064004378000
10275,11991,1064005431000
10275,11988,1076534661000
10276,11405,1224661898000
10276,11475,1224661983000
10276,11010,1224662248000
10277,13732,1681022246387
10277,13732,1681022246387
10277,13732,1681022246387
10278,11884,1420556232000
10278,11241,1420556387000
10278,14030,1420556713000
10278,13650,1420556796000
10279,11418,1421514238000
10279,11418,1421514238000
10279,11418,1421514238000
1028,11306,1548119731807
1028,11642,1548120733243
1028,10752,1548273838284
10280,14092,1654624448906
10280,14092,1654624448906
10280,14092,1654624448906
10281,14092,1666459199739
10281,14092,1666459199739
10281,14092,1666459199739
10282,12022,1074186925000
10282,12022,1074186925000
10282,12022,1074186925000
10283,12744,1623071878166
10283,12744,1623071878166
10283,12744,1623071878166
10284,11595,1072473034000
10284,11595,1072473034000
10284,11595,1072473034000
10285,10628,1405359172000
10285,10628,1405359172000
10285,10628,1405359172000
10285,10628,1405359172000
10286,11541,1001790739000
10286,13923,1001794833000
10286,11523,1001797569000
10287,12052,1320255580000
10287,12052,1320255580000
10287,12052,1320255580000
10287,11267,1332460047000
10287,11267,1332460047000
10287,11267,1332460047000
10287,10860,1332460332000
10288,14129,1672688253157
10288,14129,1672688253157
10288,14129,1672688253157
10289,14148,1638161899424
10289,14148,1638161899424
10289,14148,1638161899424
1029,12544,1233591587000
1029,11328,1276105047000
1029,11048,1471114382000
1029,11525,1523025929853
10290,14149,1640665006880
10290,14149,1640665006880
10290,14149,1640665006880
10291,10421,1360688026000
10291,10421,1360688026000
10291,10421,1360688026000
10291,12696,1360688290000
10291,12696,1360688290000
10292,12880,1383052326000
10292,12880,1383052326000
10292,12880,1383052326000
10292,12880,1383052326000
10292,12880,1383052326000
10292,12880,1383052326000
10292,11971,1383052348000
10293,11510,1582319597192
10293,11510,1582319597192
10293,11510,1582319597192
10294,14150,1683954425001
10294,14150,1683954425001
10294,14150,1683954425001
10295,14151,1568595740681
10295,14151,1568595740681
10295,14151,1568595740681
10296,12035,1429449902000
10296,12035,1429449902000
10296,12035,1429449902000
10297,11576,1506040691538
10297,11576,1506040691538
10297,11576,1506040691538
10298,11547,1410238299000
10298,11547,1410238299000
10298,11547,1410238299000
10298,11547,1410238299000
10298,13868,1423605092000
10298,13868,1423605092000
10298,13868,1423605092000
10299,14152,1478572426000
10299,14152,1478572426000
10299,14152,1478572426000
